draw_index,memory_dies_per_stack,stacks_per_accelerator,accelerator_package_demand,demanded_stacks,good_stacks,platform_qualified_stacks,customer_allocated_stacks,hbm_package_equivalents,packages_supported,supplier.sk-hynix.customer_allocated_stacks,supplier.micron.customer_allocated_stacks,supplier.samsung.customer_allocated_stacks
8166,8.0,8.0,418772.59159666346,3350180.7327733077,6666233.780838333,5025401.982127734,2053822.7049709572,256727.83812136966,256727.83812136966,1101817.2600988827,662809.1123606538,289196.3325114208
8167,8.0,8.0,352129.84659707855,2817038.7727766284,6543686.179835873,5520788.509850236,2553568.5930899344,319196.0741362418,319196.0741362418,1404188.3808934796,852867.5400462439,296512.6721502107
8168,8.0,8.0,434191.81086458004,3473534.4869166403,6218859.025710469,4948186.715368161,2090359.6348533009,261294.9543566626,261294.9543566626,910689.9606639004,878255.2174939483,301414.4566954522
8169,8.0,8.0,338028.9373252637,2704231.4986021095,6341584.339950069,5057502.707696252,2137050.909849703,267131.36373121286,267131.36373121286,1205887.0824891361,775268.7470671191,155895.0802934476
8170,8.0,8.0,406542.71345678804,3252341.7076543043,6516246.156157796,5105543.3458148725,1996072.6663204061,249509.08329005077,249509.08329005077,1145665.886885178,659527.9490911888,190878.8303440393
8171,8.0,8.0,399439.9021451054,3195519.2171608433,6953962.667929094,5405987.027315782,2411286.1143881567,301410.7642985196,301410.7642985196,1406264.5753659327,746471.0462847634,258550.4927374605
8172,8.0,8.0,462624.7706372669,3700998.1650981354,7578667.583551918,5936944.634676126,2762437.899581622,345304.73744770273,345304.73744770273,1638376.9691796184,911996.2373987164,212064.69300328722
8173,8.0,8.0,474009.0653430385,3792072.522744308,6473264.519352842,4963679.6513927365,2388591.7643700344,298573.9705462543,298573.9705462543,1335032.342909383,844919.2907645763,208640.13069607527
8174,8.0,8.0,407727.302158955,3261818.41727164,7039026.749657603,5581277.623411945,2519871.2096671476,314983.90120839345,314983.90120839345,1537377.1717520745,769269.8779315623,213224.15998351105
8175,8.0,8.0,421865.727083191,3374925.816665528,6592167.740522211,5138797.369667107,2465934.5407048,308241.8175881,308241.8175881,1510558.4603740978,698463.2034841941,256912.8768465079
8176,8.0,8.0,382893.55893755297,3063148.4715004237,6591993.516149972,5263315.653295486,2521816.83780195,315227.10472524376,315227.10472524376,1285856.171855807,832391.3852377937,403569.28070834937
8177,8.0,8.0,385391.98956928606,3083135.9165542885,6576781.105623581,4730308.626012077,2107586.5137639414,263448.31422049267,263448.31422049267,847733.5517900224,1030380.0316085094,229472.93036540976
8178,8.0,8.0,442307.81976822566,3538462.5581458053,6719585.912813527,5233990.832900323,2482872.6066211644,310359.07582764555,310359.07582764555,1119647.0376896649,1158423.9047072742,204801.66422422545
8179,8.0,8.0,439768.9341933257,3518151.4735466056,6430546.66846291,4771333.550778029,2202750.231187364,275343.7788984205,275343.7788984205,1165582.8329051964,764607.8871117642,272559.5111704034
8180,8.0,8.0,457734.04468940187,3661872.357515215,6795303.549641406,5305808.112044046,2127426.8282587584,265928.3535323448,265928.3535323448,1109216.3794031467,813125.4424674053,205085.00638820636
8181,8.0,8.0,381767.21721393976,3054137.737711518,5288909.085631134,4344028.683398549,1986027.91535941,248253.48941992625,248253.48941992625,1016369.1985739177,745177.5249681709,224481.1918173213
8182,8.0,8.0,386478.68041020975,3091829.443281678,6029210.925944962,4523675.962606054,1988557.1061750897,248569.63827188622,248569.63827188622,911904.2664273306,881710.7972035969,194942.04254416228
8183,8.0,8.0,358877.77701652143,2871022.2161321715,6721750.334762749,5149267.860356153,2413778.526793184,301722.315849148,301722.315849148,1198176.7782001104,996585.5753376454,219016.17325542824
8184,8.0,8.0,388000.0300409449,3104000.2403275594,6946649.681276257,5065258.309168063,2150373.1335010156,268796.64168762695,268796.64168762695,1010467.0326692469,962487.0537703645,177419.04706140427
8185,8.0,8.0,380526.2445386282,3044209.9563090256,6172041.572879757,4642093.709320639,1985394.922167695,248174.36527096186,248174.36527096186,860900.5586273505,912464.3841926233,212029.979347721
8186,8.0,8.0,445032.908083148,3560263.264665184,6929005.418854666,5420190.984080039,2251398.2426781263,281424.7803347658,281424.7803347658,1154944.7458683928,910678.6159397325,185774.8808700009
8187,8.0,8.0,482888.5364088217,3863108.2912705736,6436109.5490805125,4952446.626256843,2115585.3745366354,264448.1718170794,264448.1718170794,1133817.7033468846,720119.552205198,261648.11898455268
8188,8.0,8.0,354798.00885495846,2838384.0708396677,6178199.428404136,4514509.138010853,2036986.9815134916,254623.37268918645,254623.37268918645,866005.5998529769,905084.9484865881,265896.4331739267
8189,8.0,8.0,417501.18006167066,3340009.4404933653,6678236.265199618,5099521.068250417,2285354.57827578,285669.3222844725,285669.3222844725,1038431.7796962557,984983.8788907183,261938.91968880597
8190,8.0,8.0,346888.40911361197,2775107.2729088957,6229015.914639766,5181931.582145828,2535196.932429557,316899.61655369465,316899.61655369465,1157345.966623982,1059202.7763596722,318648.189445903
8191,8.0,8.0,439622.27305023576,3516978.184401886,7480065.086025025,5870421.246206757,2401651.0536812856,300206.3817101607,300206.3817101607,1269953.092502026,970600.84892708,161097.11225217982
8192,8.0,8.0,382567.5593531564,3060540.4748252514,7685288.246990336,6250194.386550097,2584633.996924957,323079.2496156196,323079.2496156196,1146346.727202077,1020613.0143003109,417674.2554225692
8193,8.0,8.0,402755.02053360234,3222040.1642688187,5937854.644059811,4324934.056997673,1986496.5984753836,248312.07480942295,248312.07480942295,978848.7498681077,766750.0100633877,240897.8385438881
8194,8.0,8.0,397511.0183980408,3180088.1471843263,5929324.790853646,4689714.843775583,2101771.63624718,262721.4545308975,262721.4545308975,1240984.1875740816,722263.6914335421,138523.75723955646
8195,8.0,8.0,353252.60393316747,2826020.8314653398,6574153.93997541,5041248.077208546,2190904.348585304,273863.043573163,273863.043573163,1186316.8424263883,750971.8535495506,253615.65260936518
8196,8.0,8.0,372964.311315558,2983714.490524464,6960053.254213156,5504008.484914763,2393672.3238765746,299209.04048457183,299209.04048457183,1268736.4486578996,856154.2323336619,268781.6428850132
8197,8.0,8.0,410302.1157027732,3282416.9256221857,6592436.264583381,4911570.838404471,2076865.5679761074,259608.19599701342,259608.19599701342,1011456.3831280203,802704.5344308,262704.65041728714
8198,8.0,8.0,476438.5733923401,3811508.587138721,6883497.477746589,4967510.908857901,2349113.9601360057,293639.2450170007,293639.2450170007,1411256.8630083422,762942.8163448902,174914.2807827732
8199,8.0,8.0,394043.79050035076,3152350.324002806,6115115.877453257,4927597.078496596,2175084.2783221733,271885.53479027166,271885.53479027166,1058048.4503071182,933948.0881073381,183087.739907717
8200,8.0,8.0,394080.1019079036,3152640.815263229,6287118.964493462,4475762.400267732,2089071.1509906328,261133.8938738291,261133.8938738291,834789.0590126354,1036887.3666585507,217394.72531944676
8201,8.0,8.0,380645.4521080744,3045163.616864595,6470611.149807983,5334341.828674727,2490136.5904521747,311267.07380652183,311267.07380652183,1457526.259545003,794416.0573365052,238194.27357066632
8202,8.0,8.0,463719.94493736187,3709759.559498895,7028199.150801097,5252765.621424621,2436474.993250904,304559.374156363,304559.374156363,1279050.485415527,860369.676185573,297054.83164980414
8203,8.0,8.0,405513.0563574901,3244104.4508599206,6596512.059300479,4791451.50972247,2196140.94174743,274517.6177184287,274517.6177184287,1141237.030952252,878679.9807150571,176223.9300801206
8204,8.0,8.0,396533.55758532777,3172268.460682622,7190768.530092949,5698562.7902925825,2678394.1250455356,334799.26563069195,334799.26563069195,1476114.0998425684,910572.1081325472,291707.91707041994
8205,8.0,8.0,388012.7224624147,3104101.7796993176,6661942.288443043,5087617.939208734,2272472.7904474786,284059.09880593483,284059.09880593483,1212208.2251483437,882763.7883921452,177500.77690698972
8206,8.0,8.0,414037.46048240835,3312299.683859267,6174064.430011686,4514632.5008391505,2194467.026755967,274308.3783444959,274308.3783444959,1029845.0846841813,1038126.8567418512,126495.08532993494
8207,8.0,8.0,429561.93468987173,3436495.477518974,6339764.379404652,5157978.924679312,2369851.6636319747,296231.45795399684,296231.45795399684,1208773.6703321661,937397.5637241778,223680.42957563102
8208,8.0,8.0,382954.9971756432,3063639.9774051458,5899001.711528307,4626144.8061929885,2032797.5839108108,254099.69798885135,254099.69798885135,952181.9318845677,799011.4842625085,281604.16776373447
8209,8.0,8.0,380599.648742364,3044797.189938912,6755456.123804324,5226420.428116098,2238176.0669460096,279772.0083682512,279772.0083682512,921475.2676470847,961413.5202581448,355287.2790407803
8210,8.0,8.0,361915.12176668283,2895320.9741334626,6800049.832115664,5289630.326235185,2334998.664360572,291874.8330450715,291874.8330450715,1244562.111577021,801127.7715333608,289308.78125019034
8211,8.0,8.0,310428.20432095416,2483425.6345676333,6687487.364426523,5170723.280037641,2105907.1623956924,263238.39529946155,263238.39529946155,1083158.9215723926,706358.8855491406,316389.3552741591
8212,8.0,8.0,362198.4751090057,2897587.8008720456,6222175.453671627,5063543.178422843,2198444.989303321,274805.62366291514,274805.62366291514,1384036.6349057548,636257.9028067824,178150.45159078395
8213,8.0,8.0,340005.460720564,2720043.685764512,6592026.151260397,4906910.001329295,2184549.213461366,273068.65168267075,273068.65168267075,1178472.3214321851,860150.6318016637,145926.26022751728
8214,8.0,8.0,330254.052559249,2642032.420473992,6261482.0496980725,4881128.196585541,2014728.1765353952,251841.0220669244,251841.0220669244,917601.0634760484,867546.2978976895,229580.8151616573
8215,8.0,8.0,414142.01918414014,3313136.153473121,6757253.700798041,5317880.723075474,2183738.800646545,272967.3500808181,272967.3500808181,1291478.7186764865,715336.2972001745,176923.78476988396
8216,8.0,8.0,341082.2543032007,2728658.0344256056,6020913.390723691,4910326.941814352,2279078.815696695,284884.85196208686,284884.85196208686,1182819.4276310601,806375.4678567607,289883.92020887416
8217,8.0,8.0,389836.03024392825,3118688.241951426,7340797.530021553,5468891.008844441,2497370.4693353525,312171.30866691907,312171.30866691907,1246917.5288755617,892961.722816145,357491.217643646
8218,8.0,8.0,402803.2982314095,3222426.385851276,5954674.80985737,4385008.726561819,2069846.3638675585,258730.79548344482,258730.79548344482,1151170.009240278,647208.6271078999,271467.72751938074
8219,8.0,8.0,384983.66760164703,3079869.3408131762,7215681.75271553,5536828.845223831,2336354.458193811,292044.3072742264,292044.3072742264,1224490.0607477615,761511.3599916309,350353.0374544187
8220,8.0,8.0,353091.8281133889,2824734.6249071113,6611664.435221635,5335487.093024585,2449821.296871669,306227.66210895864,306227.66210895864,1331981.8289373727,949842.8154615815,167996.6524727151
8221,8.0,8.0,364731.5265718103,2917852.2125744824,7556093.731277826,5826715.991622813,2553682.502943481,319210.3128679351,319210.3128679351,1464479.5448833734,832423.5674293236,256779.39063078378
8222,8.0,8.0,472485.32018552255,3779882.5614841804,6964802.180221032,5327195.232433046,2147804.6993306405,268475.58741633006,268475.58741633006,955934.1316549799,1003006.0557265435,188864.51194911727
8223,8.0,8.0,401051.6631188805,3208413.304951044,7686695.594786278,5879438.979074981,2872825.7022773013,359103.21278466267,359103.21278466267,1591799.2057139797,1051361.8883151878,229664.60824813403
8224,8.0,8.0,384150.1421672452,3073201.1373379617,6334284.986756895,4783367.008833058,2084742.2143610052,260592.77679512565,260592.77679512565,721702.352316613,1208610.166677843,154429.6953665491
8225,8.0,8.0,352612.7434319804,2820901.947455843,7493120.625632126,5209743.560702365,2294673.258059016,286834.157257377,286834.157257377,1133073.8051781557,890834.5680426082,270764.88483825227
8226,8.0,8.0,444592.97041243716,3556743.7632994973,6835855.531377325,5347760.4927554205,2609118.559118846,326139.81988985575,326139.81988985575,1240070.2924597028,1098488.1198784593,270560.14678068383
8227,8.0,8.0,390229.98100024555,3121839.8480019644,7379309.638526694,5275849.702912477,2440894.860144216,305111.857518027,305111.857518027,1511522.170064644,658296.1377342427,271076.55234532943
8228,8.0,8.0,444194.5103377422,3553556.0827019378,6543221.37433599,5062679.831251532,2046360.8572491729,255795.1071561466,255795.1071561466,1070834.2053832086,738284.4545931997,237242.19727276452
8229,8.0,8.0,376194.5775916721,3009556.6207333766,6986915.706129802,5475090.898577397,2520223.3170194207,315027.9146274276,315027.9146274276,1151769.534331273,954130.4791188126,414323.3035693352
8230,8.0,8.0,355260.7064130666,2842085.651304533,6428695.566717276,5301038.511756828,2334635.7526724543,291829.4690840568,291829.4690840568,1218942.4373123816,830736.2074519688,284957.1079081042
8231,8.0,8.0,379757.28574730584,3038058.2859784467,6246507.307850672,4788214.176083349,1904139.837417563,238017.47967719537,238017.47967719537,977325.928007374,818747.0054858894,108066.90392429948
8232,8.0,8.0,325222.66730693035,2601781.338455443,6914854.478167709,5274500.9599040095,2346008.83271764,293251.104089705,293251.104089705,1207799.1247959768,923132.1346560752,215077.57326558806
8233,8.0,8.0,378642.4677613472,3029139.7420907775,6506575.099853792,5044354.6830510385,2400408.766107568,300051.095763446,300051.095763446,1254949.6503701776,994712.7931143317,150746.32262305898
8234,8.0,8.0,490617.40767737385,3924939.261418991,6838182.652692307,5297946.756580651,2564070.153765533,320508.76922069164,320508.76922069164,1281696.5842485155,1002499.5296771545,279874.03983986325
8235,8.0,8.0,419442.8043343604,3355542.4346748833,6056997.957972022,4330401.39545421,2259349.1871239003,282418.64839048753,282418.64839048753,1226014.361149613,797841.2448491962,235493.5811250911
8236,8.0,8.0,450324.1181536189,3602592.945228951,7250333.353270894,5680954.406520637,2592842.4858825183,324105.3107353148,324105.3107353148,1205653.1745998953,1013007.5585037497,374181.7527788733
8237,8.0,8.0,366174.9295823573,2929399.4366588583,6363584.841448531,5207111.520362146,2375904.535716856,296988.066964607,296988.066964607,1096153.6900446585,987917.1793736567,291833.6662985406
8238,8.0,8.0,413661.3224256264,3309290.579405011,5496873.924515219,4206770.23371453,1953715.046481058,244214.38081013225,244214.38081013225,985887.0372159325,769311.9453505432,198516.06391458228
8239,8.0,8.0,413658.9635794974,3309271.7086359793,5769719.7508930955,4782600.478949924,2167483.363166597,270935.42039582465,270935.42039582465,992928.5984547046,983656.0554644825,190898.70924740998
8240,8.0,8.0,428029.9774581602,3424239.8196652816,6296493.2269945685,4834282.570812685,2159489.5928408946,269936.1991051118,269936.1991051118,1088748.72505886,973751.5106264065,96989.35715562834
8241,8.0,8.0,356454.21656576893,2851633.7325261515,6413995.735382499,4861549.750921451,2398306.404533799,299788.30056672485,299788.30056672485,1070568.582311807,1170549.2536940712,157188.56852792084
8242,8.0,8.0,447527.23289329873,3580217.86314639,7288957.114412385,5787704.892784922,2394140.2594155977,299267.5324269497,299267.5324269497,1077437.3031580101,1019321.290628412,297381.6656291754
8243,8.0,8.0,381287.65828509675,3050301.266280774,6039531.483687893,4457799.362011146,1854965.6567579482,231870.70709474353,231870.70709474353,930737.8925151093,752339.2924623179,171888.47178052115
8244,8.0,8.0,357768.9941054401,2862151.952843521,7495509.005838479,5619651.374663808,2708432.464477643,338554.05805970536,338554.05805970536,1547403.0346855922,937213.5557051316,223815.874086919
8245,8.0,8.0,487448.110643844,3899584.885150752,7182897.818877453,5317834.428668459,2461050.6285937172,307631.32857421465,307631.32857421465,1283869.2529862921,889796.1892685996,287385.18633882556
